year,month,unit,name,cause,acres,county,longitude,latitude
2002,9,Klamath National Forest,SEVEN-MILE,9 - Miscellaneous,35.58781433105469,Siskiyou County,-123.1199661939245,41.437281106799716
2002,7,Modoc National Forest,DEEP CREEK,1 - Lightning,24.50612449645996,Modoc County,-120.22194959456318,41.50985956925118
2002,7,Klamath National Forest,RAINBOW,1 - Lightning,126.88003540039062,Siskiyou County,-121.95103920000288,41.504735583745116
2002,11,Sierra National Forest,ROCK CREEK 2,5 - Debris,402.4950256347656,Madera County,-119.37054462890877,37.27765748878468
2002,8,Lake Taho Basin Management Unit,SHOWERS,9 - Miscellaneous,288.6086730957031,El Dorado County,-120.01723847433931,38.78235268983376
2002,11,Lake Taho Basin Management Unit,KIVA,5 - Debris,62.58100891113281,El Dorado County,-120.06158624060691,38.93889380170096
2002,4,Angeles National Forest,PADUA,8 - Playing with fire,12.511191368103027,Los Angeles County,-117.69647241920514,34.14922690751973
2002,10,Redwood National and State Parks,LOWER GANNS,14 - Unknown / Unidentified,18.95072364807129,Humboldt County,-124.01193783235423,41.280660701292526
2002,11,Tahoe National Forest,GRANITE II,5 - Debris,355.8456726074219,Nevada County,-120.69450031969312,39.45809006039642
2002,7,Northern CA District - BLM,ANNIE,1 - Lightning,292.063720703125,Modoc County,-120.08740091330351,41.9134045168424
2002,7,Plumas National Forest,POPLAR,2 - Equipment Use,47.84096145629883,Plumas County,-120.74590270159656,39.833227995789315
2002,8,Northern CA District - BLM,TWENTY-NINE,14 - Unknown / Unidentified,134.36798095703122,Modoc County,-120.1372520693102,41.437270620040735
2002,6,Plumas National Forest,FERRIS,2 - Equipment Use,9.28774356842041,Plumas County,-120.34126143325734,40.07987679560405
2002,6,Klamath National Forest,FORKS,5 - Debris,1388.166748046875,Siskiyou County,-123.32101130048277,41.27249040327477
2002,7,Modoc National Forest,HILL,1 - Lightning,15.539134979248047,Modoc County,-120.52017657746201,41.933772669408334
2002,6,San Diego CAL FIRE,CANYON,14 - Unknown / Unidentified,91.18798065185548,San Diego County,-116.88231295647057,32.902160568253656
2002,7,Northern CA District - BLM,BLACK,1 - Lightning,1511.9356689453125,Lassen County,-120.53757250311115,40.613923943581746
2002,7,Tulare CAL FIRE,LOUIS,9 - Miscellaneous,333.99359130859375,Tulare County,-118.96390938540668,36.178323891554996
2002,6,Tulare CAL FIRE,CHIMNEY,6 - Railroad,15.05268669128418,Tulare County,-118.82319485513209,36.00658137353836
2002,11,Mendocino CAL FIRE,TEN MILE,5 - Debris,92.627685546875,Mendocino County,-123.74316410288714,39.589040361677604
2002,5,Orange County,SHADY CANYON,11 - Powerline,3.1493842601776123,Orange County,-117.78691333430996,33.619496781909966
2002,9,Six Rivers National Forest,GO,9 - Miscellaneous,17.351083755493164,Humboldt County,-123.5492220047163,41.3101798699499
2002,7,Six Rivers National Forest,SHELLY,9 - Miscellaneous,843.6792602539062,Del Norte County,-123.8329814054937,41.882723929860695
2002,11,Mendocino CAL FIRE,PINE,5 - Debris,1024.01220703125,Lake County,-122.92423604331923,38.861932776059405
2002,8,Mendocino CAL FIRE,SHAMROCK,2 - Equipment Use,271.07614135742193,Mendocino County,-123.44745883081964,39.611215357625056
2002,9,Mendocino CAL FIRE,BURNS,14 - Unknown / Unidentified,491.747314453125,Mendocino County,-123.53369920255881,39.77257034479194
2002,7,Northern CA District - BLM,HORSE,1 - Lightning,91.16407775878906,Lassen County,-120.50116537415636,40.60981274264423
2002,7,CA Desert District - BLM,SANDY,9 - Miscellaneous,17.722431182861328,Kern County,-117.93381878096909,35.77847026167544
2002,6,Santa Clara CAL FIRE,VIEUX,11 - Powerline,1028.64501953125,San Joaquin County,-121.53814378824934,37.69392863061669
2002,6,Santa Clara CAL FIRE,PG&E,11 - Powerline,140.60696411132812,Santa Clara County,-121.85959464603144,37.479924065427454
2002,9,Santa Clara CAL FIRE,CROY,2 - Equipment Use,3007.44580078125,Santa Clara County,-121.76819150860277,37.074408572017305
2002,9,Lassen National Forest,CONE,2 - Equipment Use,2007.3350830078125,Lassen County,-121.15810167956688,40.75149075470392
2002,6,Tulare CAL FIRE,SUCCESS,10 - Vehicle,59.356163024902344,Tulare County,-118.8924156261899,36.083701417481066
2002,7,Yosemite National Park,MORRISON CREEK,1 - Lightning,22.99034309387207,Tuolumne County,-119.6202163415326,37.898158182399506
2002,7,Yosemite National Park,LUKENS,1 - Lightning,53.03718185424805,Tuolumne County,-119.62059104258594,37.855519025419945
2002,7,Yosemite National Park,RANCH,1 - Lightning,219.6740264892578,Tuolumne County,-119.60214122796863,37.97736798576711
2002,4,Lassen - Modoc CAL FIRE,LIGHTNING #1,1 - Lightning,69.46049499511719,Modoc County,-121.23721941387087,41.30666384791301
2002,9,Sonoma - Lake - Napa CAL FIRE,128,14 - Unknown / Unidentified,187.9599151611328,Solano County,-122.09150139986437,38.5071575769363
2002,8,Sonoma - Lake - Napa CAL FIRE,POPE,2 - Equipment Use,753.8942260742188,Napa County,-122.3470809077532,38.66565310403367
2002,10,Yosemite National Park,T-GROVE,14 - Unknown / Unidentified,30.37784767150879,Tuolumne County,-119.80518877297676,37.788916737098475
2002,7,Yosemite National Park,OTTOWAY,1 - Lightning,62.59854507446289,Madera County,-119.46429262620308,37.63430790747117
2002,7,Yosemite National Park,WILMER,1 - Lightning,112.6442413330078,Tuolumne County,-119.63438585989115,38.09848740535792
2002,7,Klamath National Forest,EAGLE,9 - Miscellaneous,184.23883056640625,Siskiyou County,-122.87313134817184,41.83308842201665
2002,7,Yosemite National Park,VIRGINIA,1 - Lightning,38.23603820800781,Tuolumne County,-119.38019053910308,37.98955205054701
2002,7,Yosemite National Park,DELTOID,4 - Campfire,71.19209289550781,Mariposa County,-119.54085072246285,37.73885588182539
2002,7,Klamath National Forest,STANZA,1 - Lightning,2820.61279296875,Siskiyou County,-123.3136403839267,41.668701927019384
2003,8,Fresno-Kings CAL FIRE,PANOCHE,1 - Lightning,84.0326156616211,Fresno County,-120.72638559175941,36.60894965158521
2003,7,Northern CA District - BLM,BRUBECK,1 - Lightning,41.54722595214844,Lassen County,-120.25196180749492,40.68053777845426
2003,6,Six Rivers National Forest,CAMP2,7 - Arson,84.71707153320312,Humboldt County,-123.5575799815789,41.292902172755134
2003,7,Fresno-Kings CAL FIRE,POWERHOUSE,8 - Playing with fire,24.09627342224121,Fresno County,-119.48689648609286,37.091210973775546
2003,9,Mendocino CAL FIRE,MOUSE TWO,1 - Lightning,246.5859375,Mendocino County,-123.61505402786536,39.143501213133796
2003,7,Northern CA District - BLM,SHINN,1 - Lightning,594.583984375,Lassen County,-120.23325419605585,40.58964050407089
2003,7,Northern CA District - BLM,SKEDADDLE,1 - Lightning,285.83544921875,Lassen County,-120.14628906527372,40.42327457040083
2003,7,Yosemite National Park,KIBBIE CMPLX WF,1 - Lightning,790.4635009765625,Tuolumne County,-119.88805860213164,38.01453957674786
2003,7,Yosemite National Park,KIBBIE CMPLX WFU,1 - Lightning,5570.18701171875,Tuolumne County,-119.8634657436783,38.05589737658804
2003,6,Northern CA District - BLM,TURTLE,14 - Unknown / Unidentified,137.0850830078125,Lassen County,-120.071173726162,40.088467388591454
2003,9,Mendocino National Forest,ANDERSON,1 - Lightning,290.62017822265625,Lake County,-122.78792465270077,39.482669798100616
2003,7,Bakersfield District - BLM  (old),MAIN,14 - Unknown / Unidentified,28.03884696960449,Kern County,-118.48698958208941,35.64550943679463
2003,4,Bakersfield District - BLM  (old),LUNDY FIRE,14 - Unknown / Unidentified,739.7398681640625,Mono County,-119.1669924215902,38.0467691103616
2003,7,Bakersfield District - BLM  (old),MIDWAY,1 - Lightning,54.30683898925781,Kern County,-119.63863157531004,35.18423626436866
2003,9,Fresno-Kings CAL FIRE,HIGHOAK,14 - Unknown / Unidentified,23.79487609863281,Fresno County,-119.11046560491432,36.6996776667944
2003,8,Bakersfield District - BLM  (old),SOUTH,1 - Lightning,35.50453186035156,Kern County,-118.56011897089563,35.029603704745654
2003,9,Mendocino National Forest,BUCKHORN #2,1 - Lightning,0.033434171229600906,Mendocino County,-122.91902972479662,39.64556813572968
2003,1,Los Angeles County,AIRPORT,13 - Non-Firefighter Training,142.84075927734375,Los Angeles County,-118.42677766428541,33.3938260446676
2003,1,Los Angeles County,PACIFIC,13 - Non-Firefighter Training,805.6346435546875,Los Angeles County,-118.87305717294993,34.04447879198218
2003,7,Fresno-Kings CAL FIRE,JACALITOS,2 - Equipment Use,58.60409545898438,Fresno County,-120.32212335211844,36.07459747451714
2003,9,Mendocino National Forest,MARE,1 - Lightning,2.241319179534912,Mendocino County,-122.99760621777664,39.82598619823892
2003,9,Mendocino National Forest,BROCK,1 - Lightning,42.08467483520508,Glenn County,-122.79634625086929,39.744095576441175
2003,9,Mendocino CAL FIRE,LIGHTNING #64,1 - Lightning,112.86156463623048,Mendocino County,-123.34029262189058,39.13873533669712
2003,6,Bakersfield District - BLM  (old),SAWMILL,15 - Structure,537.2274169921875,Kern County,-118.48182846535255,35.66625609301155
2003,7,Sequoia National Forest,RANCHERIA,2 - Equipment Use,33.99319076538086,Kern County,-118.611092144136,35.635802160497306
2003,7,Sequoia National Forest,HALFWAY,1 - Lightning,34.27248001098633,Tulare County,-118.44377458972716,35.804178333606636
2003,6,Sequoia National Forest,CHICO,9 - Miscellaneous,24.921201705932614,Tulare County,-118.45532647137676,35.821909291928506
2003,9,Mendocino National Forest,MIDDLE,1 - Lightning,11.336223602294922,Lake County,-122.81023158481494,39.583847875932854
2003,9,Mendocino National Forest,CEDAR 3,1 - Lightning,1.146084904670715,Glenn County,-122.74280756348128,39.59130180959696
2003,7,Northern CA District - BLM,RAM,1 - Lightning,182.7515869140625,Lassen County,-120.28482420692772,40.70351591935656
2003,9,Mendocino National Forest,SHEEP RIDGE,1 - Lightning,11.376628875732422,Glenn County,-122.81785975127312,39.591738399485095
2003,9,Mendocino National Forest,MANZANITA SPRINGS,1 - Lightning,37.86018371582031,Glenn County,-122.64514116119179,39.704016528713396
2003,7,Bakersfield District - BLM  (old),POINT,9 - Miscellaneous,177.5443115234375,Kern County,-118.45333517591507,35.64913906927854
2003,10,Sequoia National Forest,WALSER,2 - Equipment Use,14.81134033203125,Kern County,-118.5359611615135,35.41885725416614
2003,6,Six Rivers National Forest,FRIDAY,2 - Equipment Use,388.8525085449219,Humboldt County,-123.61714706367873,40.890099981935755
2003,9,Six Rivers National Forest,SUGAR,7 - Arson,17.130975723266598,Humboldt County,-123.64099454766186,41.010425836370175
2003,7,Northern CA District - BLM,VALLEY,1 - Lightning,135.20024108886722,Lassen County,-120.6571180902478,41.099601486589044
2003,7,Northern CA District - BLM,SMOKE,1 - Lightning,7784.18359375,Lassen County,-120.0042974189487,40.70019055745455
2003,11,Modoc National Forest,SAND,5 - Debris,333.0274963378906,Modoc County,-121.40067007179009,41.664131535289094
2003,8,Northern CA District - BLM,HW 36 / ISHI,14 - Unknown / Unidentified,23.036304473876953,Tehama County,-122.16890388488619,40.22750487985124
2003,7,Humboldt - Del Norte CAL FIRE,RAINBOW,14 - Unknown / Unidentified,15.613520622253418,Humboldt County,-124.07753130020231,40.31616852643968
2003,9,Humboldt - Del Norte CAL FIRE,JOHNSON,10 - Vehicle,5.019665241241455,Humboldt County,-123.9195850084537,41.30545375810257
2003,9,Humboldt - Del Norte CAL FIRE,HONEYDEW,1 - Lightning,11794.328125,Humboldt County,-124.16691219081923,40.15707793346203
2003,10,CA Desert District - BLM,ROBLAR 2,2 - Equipment Use,6892.212890625,San Diego County,-117.37459459728306,33.41933195367946
2003,8,San Luis Obispo CAL FIRE,CHIMNEY,10 - Vehicle,1109.83544921875,San Luis Obispo County,-120.20792909717531,35.04506910390613
2003,8,San Diego CAL FIRE,BORDER#5,4 - Campfire,37.30085754394531,San Diego County,-116.89157084703837,32.58678888864022
2003,8,San Diego CAL FIRE,DUNBAR,14 - Unknown / Unidentified,43.91949081420898,San Diego County,-116.83293025549416,32.85156054953413
2003,10,San Diego CAL FIRE,JEWELL,4 - Campfire,41.7449836730957,San Diego County,-116.2355268582882,32.609880468187924
2003,10,Shasta - Trinity CAL FIRE,WHITMORE,5 - Debris,1004.4130859375,Shasta County,-121.84944624506538,40.63084555126973
2003,8,Angeles National Forest,MIDDLE FIRE,2 - Equipment Use,329.0013427734375,Los Angeles County,-118.33439152592123,34.30584447174057
2003,1,Angeles National Forest,DUMP FIRE,9 - Miscellaneous,9.185514450073242,Los Angeles County,-118.39871437397629,34.288499944197
2003,8,Angeles National Forest,SHOOTING,9 - Miscellaneous,22.66386795043945,Los Angeles County,-118.37159064049946,34.32431115408975
2003,10,Los Padres National Forest,PIRU,2 - Equipment Use,63726.40625,Ventura County,-118.86163143316423,34.47987074917022
2003,10,Los Padres National Forest,HAPPY,9 - Miscellaneous,285.5645751953125,Santa Barbara County,-119.91719558558235,34.68704812381712
2003,10,San Bernardino National Forest,OLD,7 - Arson,91428.0,San Bernardino County,-117.25822630938042,34.229678444988586
2003,7,Sequoia National Forest,CHINA,1 - Lightning,509.4701843261719,Kern County,-118.66434233006541,35.555291826189226
2003,9,Lassen National Forest,CINDER,9 - Miscellaneous,79.24589538574219,Plumas County,-121.2279593051283,40.445639997459224
2003,9,Humboldt - Del Norte CAL FIRE,"""10""",1 - Lightning,212.8837738037109,Humboldt County,-124.0847937491646,40.132074317272064
2003,9,Bakersfield District - BLM  (old),MICHAELS,14 - Unknown / Unidentified,388.8307800292969,Tulare County,-117.99472912071384,35.90721661479385
2003,9,Humboldt - Del Norte CAL FIRE,TECTAH,1 - Lightning,96.6554183959961,Humboldt County,-123.89198057773422,41.33841601323546
2003,10,Santa Barbara County,CAT,11 - Powerline,58.16184616088867,Santa Barbara County,-120.24770407601564,34.787607760971724
2003,9,Northern CA District - BLM,IRON CANYON,14 - Unknown / Unidentified,18.843021392822266,Tehama County,-122.17717878731644,40.25209395291577
2003,8,Northern CA District - BLM,MINE,14 - Unknown / Unidentified,14.227266311645508,Shasta County,-122.44451579284849,40.666743117742364
2003,10,CA Desert District - BLM,MINE/OTAY,9 - Miscellaneous,44734.12890625,San Diego County,-116.8530421133717,32.6192560894351
2003,9,Mendocino National Forest,ERICSON,1 - Lightning,1.6887739896774292,Lake County,-122.98094084601446,39.45229284156198
2003,8,Fresno-Kings CAL FIRE,LOS GATOS,1 - Lightning,107.6629867553711,Fresno County,-120.47025559704102,36.223785707603504
2003,10,Redwood National and State Parks,TUK,18 - Escaped Prescribed Burn,278.77944946289057,Humboldt County,-123.98443216599449,41.223213093537005
2003,7,Fresno-Kings CAL FIRE,GEORGE,9 - Miscellaneous,131.91352844238278,Fresno County,-119.21538373813159,36.684501775495896
2003,8,Fresno-Kings CAL FIRE,KILLION,9 - Miscellaneous,27.59346580505371,Fresno County,-119.23065153956215,36.71260171094321
2003,6,Fresno-Kings CAL FIRE,WATTS,2 - Equipment Use,17.599889755249023,Fresno County,-119.48564017034151,36.82737268414254
2003,7,Northern CA District - BLM,STEEP,1 - Lightning,5.570854187011719,Lassen County,-120.49940980535804,40.48194710290876
2003,4,Fresno-Kings CAL FIRE,PANOCHE,5 - Debris,290.8281555175781,Fresno County,-120.79550915078644,36.77673093017601
2003,11,San Luis Obispo CAL FIRE,CUESTA,10 - Vehicle,237.91456604003903,San Luis Obispo County,-120.6211419622192,35.337358394137155
2003,6,Fresno-Kings CAL FIRE,WATTS,7 - Arson,11.499935150146484,Fresno County,-119.46158186999295,36.8945963808327
2003,7,Riverside CAL FIRE,CANYON,14 - Unknown / Unidentified,4302.10009765625,Riverside County,-116.88001709598934,33.801330402864515
2003,7,Riverside CAL FIRE,MINE,9 - Miscellaneous,114.62911224365234,Riverside County,-117.32047152786457,33.774325600529785
2003,7,Riverside CAL FIRE,STAGE,2 - Equipment Use,1570.5428466796875,Riverside County,-116.95549811649929,33.642425744340585
2003,6,Riverside CAL FIRE,BARRANCA,14 - Unknown / Unidentified,259.7686767578125,Riverside County,-116.97982967409887,33.63391968413937
2003,7,Santa Barbara County,ALAMO,14 - Unknown / Unidentified,220.41488647460938,Santa Barbara County,-120.23279718782909,34.728049635449054
2003,7,Northern CA District - BLM,PETE,1 - Lightning,29.62663269042969,Lassen County,-120.50766736187971,40.49480780302152
2003,7,Sequoia National Forest,LITTLE,1 - Lightning,49.616615295410156,Kern County,-118.70221102221554,35.58208975803459
2003,7,Northern CA District - BLM,DODGE,1 - Lightning,40.16666030883789,Lassen County,-120.17448868460863,40.99874101268725
2003,6,Madera - Mariposa CAL FIRE,RD_26,9 - Miscellaneous,525.59912109375,Madera County,-120.03130124440024,37.11850990752028
2003,10,Cleveland National Forest,PARADISE,7 - Arson,56545.6953125,San Diego County,-116.91573327315291,33.204810429783365
2003,10,Cleveland National Forest,CEDAR,2 - Equipment Use,270686.0,San Diego County,-116.76542226907473,32.940395775035945
2003,8,Tahoe National Forest,DARK,1 - Lightning,13.60756778717041,Sierra County,-120.31213496044286,39.596529987102365
2003,7,Tahoe National Forest,LOYALTON,1 - Lightning,46.48028564453125,Sierra County,-120.17564287602941,39.675440972713005
2003,10,Angeles National Forest,BRAINARD,8 - Playing with fire,26.39773178100586,Los Angeles County,-118.35027610248129,34.279779951540306
2003,12,Angeles National Forest,ROSCOE,9 - Miscellaneous,29.671525955200195,Los Angeles County,-118.64622599050894,34.52878891635702
2003,9,Angeles National Forest,DEL,2 - Equipment Use,27.97443580627441,Los Angeles County,-118.7394495388443,34.636682900939
2003,8,Madera - Mariposa CAL FIRE,200FIRE,1 - Lightning,72.29999542236328,Madera County,-119.61212047370749,37.14942521219926
2003,7,Madera - Mariposa CAL FIRE,NORTHFORK,2 - Equipment Use,471.7983703613281,Madera County,-119.6047966040834,37.23700432889029
2003,9,Mendocino National Forest,DOE #2,1 - Lightning,6.044219493865968,Mendocino County,-122.96408423489198,39.908952147942
2003,9,Mendocino National Forest,DOE #1,1 - Lightning,0.033677972853183746,Mendocino County,-122.99078000339128,39.89492380334259
2003,7,Angeles National Forest,TEMPLIN,2 - Equipment Use,156.49815368652344,Los Angeles County,-118.7068005434178,34.588666914284474
